run_id,Acidobacteria,Actinobacteria,Bacteroidetes,Candidatus_Cloacimonetes,Candidatus_Melainabacteria,Chlamydiae,Chloroflexi,Cyanobacteria,Elusimicrobia,Fibrobacteres,Firmicutes,Fusobacteria,Gemmatimonadetes,Ignavibacteriae,Kiritimatiellaeota,Lentisphaerae,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Unassigned,Verrucomicrobia,phenotype
SRR6028164,0,0.058540373,0.116614907,0,0,0.001242236,0,0.000232919,0,0.000465839,0.706909938,0.000543478,7.76E-05,0,0.000465839,0,0.008695652,0,0,0.000543478,0.10318323,0.002406832,0
SRR6028165,0.000165467,0.019152809,0.06966162,0,0,0,8.27E-05,8.27E-05,0,0.001075536,0.804004302,0.000785968,0.000165467,0.000165467,0,0,0.00612228,0.0001241,8.27E-05,0.001199636,0.080913378,0.016174402,0
SRR6028170,0.000356189,0.011219947,0.168121104,0,0,0,0,0.003086969,0.001721579,0.001009202,0.65681211,0.000178094,5.94E-05,0,0.000237459,0.000712378,0.054496883,5.94E-05,0,0.01893737,0.078420896,0.004571089,0
SRR6028174,0.000296135,0.028527713,0.164552589,0,0,0,0.000148068,0.000148068,4.94E-05,0.001184542,0.650362766,0.00024678,0,4.94E-05,9.87E-05,0.002467795,0.013029959,0,0,0.010315384,0.108040077,0.020482701,0
SRR6028175,7.12E-05,0.016804329,0.215536884,0,0,0,0.00014241,0,0,0.000498433,0.626103674,0.000427229,0.00014241,7.12E-05,7.12E-05,0,0.010395899,7.12E-05,0.00014241,0.00014241,0.126673312,0.002634577,0
SRR6028178,0.000460193,0.015876668,0.436723424,0,0.00138058,0,0,0.006212609,0,0.001840773,0.461803958,0,0.000460193,0,0,0.00069029,0.015876668,0.000460193,0,0.000460193,0.056603774,0.001150483,0
SRR6028191,0,0.081186528,0.227781284,0,0,0,0.000114751,0.000114751,0,0.000860635,0.599345918,0.000172127,0,0.000114751,0.000172127,0,0.011762006,5.74E-05,5.74E-05,0.004245797,0.070342533,0.003614665,0
SRR6028196,0,0.088676873,0.207529029,0,0,0,0,0.000147918,0,0,0.646401893,0.000591672,0.000295836,0,0,0,0.001848976,0,7.40E-05,0.000295836,0.05169736,0.002440648,0
SRR6028206,5.59E-05,0.027017956,0.163394306,5.59E-05,0,0,0.000111876,0.003468143,0,0.000391565,0.689601164,0.000111876,5.59E-05,0,0,0.005705655,0.021368239,0,5.59E-05,0.000950943,0.078480729,0.009061923,0
SRR6028210,8.73E-05,0.009034961,0.417266815,0,0,0,0,8.73E-05,0,0.000654707,0.428571429,4.36E-05,0,4.36E-05,0.000480119,0.001614945,0.01933569,0.000960237,0,0.033259133,0.051503645,0.036881847,0
SRR6028212,0.000357239,0.017326069,0.146199875,0,0,0,8.93E-05,0.001071716,0,0.000982406,0.635527373,0.000178619,8.93E-05,8.93E-05,0.000178619,0.006876842,0.024828079,8.93E-05,8.93E-05,0.006073055,0.077967313,0.081896937,0
SRR6028214,0,0.010644696,0.122865047,0,0,0,0,0.000120279,0,0.000180419,0.754390185,0.000541256,0.000240558,0.000120279,0.000420977,0,0.007337022,6.01E-05,0.000481116,0.000120279,0.096644215,0.005833534,0
SRR6028217,0.000146983,0.019107812,0.171896818,7.35E-05,0,0,0,7.35E-05,0,0.000955391,0.684059675,0.000146983,7.35E-05,7.35E-05,0.000367458,0.001469832,0.020210186,0,0.000146983,0.003307121,0.091717498,0.006173293,0
SRR6028235,0,0.015214465,0.198080637,0,0,0,0.000234069,0.000702206,0,0.000117034,0.607934929,0.000351103,0.00040962,0,0,0,0.022002458,5.85E-05,5.85E-05,5.85E-05,0.14705366,0.007724267,0
SRR6028237,0.000322061,0.030756844,0.459259259,0.000161031,0,0,0,0,0,0.000161031,0.424637681,0.000322061,0,0,0.000322061,0,0.009178744,0,0,0,0.074235105,0.000644122,0
SRR6028244,0,0.008159513,0.207952652,0,0,5.75E-05,0,0.001781302,0,0.000976843,0.658794461,5.75E-05,5.75E-05,5.75E-05,0,0.000114923,0.012584037,0.000114923,0.000114923,0.006895363,0.09693731,0.005228984,0
SRR6028247,6.24E-05,0.026665834,0.251795416,0,0,0,6.24E-05,0.000249797,0,0.000249797,0.576469119,0.000749391,6.24E-05,0,0,6.24E-05,0.008118404,0,6.24E-05,0.002622869,0.12571036,0.007056766,0
SRR6028250,0.000164953,0.026997306,0.08978941,0.000109969,0,0,0.000109969,0,0,0,0.55143784,0.08077198,0.000109969,0,0,0.000109969,0.039093858,0.000329906,5.50E-05,0.000274922,0.210370045,0.000164953,0
SRR6028251,6.05E-05,0.015191865,0.028870597,0,0,0,0.000181576,0,0,0,0.547815034,0.068575233,0.000181576,0,0,0,0.087943348,0,6.05E-05,6.05E-05,0.250756567,0.000181576,0
SRR6028264,0,0.032671629,0.096980976,0,0,0,6.89E-05,0,0,0.000964985,0.758615936,0.002412462,0,6.89E-05,6.89E-05,0,0.012406948,6.89E-05,6.89E-05,6.89E-05,0.09057072,0.004962779,0
SRR6028266,0,0.01287508,0.174611619,5.32E-05,0,0,5.32E-05,0.005958715,0,0.000851245,0.677963396,0.00037242,0.000106406,0,0.000212811,0,0.018408172,0.000159608,0.000319217,0.010693765,0.087252607,0.009895722,0
SRR6028272,0.000348505,0.014706907,0.148602495,0,0,0,6.97E-05,0.00069701,0,0.000627309,0.726772147,6.97E-05,0,0,6.97E-05,6.97E-05,0.036314212,6.97E-05,6.97E-05,0.00285774,0.066215934,0.002369833,0
SRR6028273,0.000165549,0.01365781,0.185663438,0,0,0,0,0.000165549,0,0.000827746,0.664762851,0.000413873,0,0,0.000248324,0,0.01994868,0.000165549,0,8.28E-05,0.112325139,0.001572717,0
SRR6028275,6.99E-05,0.013908303,0.100503215,6.99E-05,0,0,0,6.99E-05,0,0.000838692,0.441291585,0.000349455,0,0,0.000139782,6.99E-05,0.156206318,0.000139782,0,0.000838692,0.282289628,0.003005312,0
SRR6028288,3.54E-05,0.022926691,0.253467308,0,0,0,0.000106142,3.54E-05,0,0.000389188,0.535522219,0.000389188,0,3.54E-05,0.000459949,0,0.025615624,7.08E-05,0,7.08E-05,0.138621568,0.022219077,0
SRR6028291,0,0.023809524,0.186440678,0,0,0,0.000269034,0.000134517,0,0.001076137,0.664245359,0.00094162,0,0,0.000269034,0,0.018697875,0,0.000134517,0,0.09779392,0.006187786,0
SRR6028297,0,0.036025145,0.207688588,0,0,0,0,0,0,0.001329787,0.6344294,0.000241779,0,0,0,0,0.001450677,0,0,0.000362669,0.092359768,0.025991296,0
SRR6028300,0.00019595,0.007772698,0.263357283,0,0,0,0,0,0,0.000522534,0.604833442,0,0.000130634,0.000130634,0.000783801,0,0.00529066,0,6.53E-05,0.00019595,0.111561071,0.005160026,0
SRR6028305,5.69E-05,0.014054854,0.446568795,0,0,0,0,0,0,0.000227609,0.393706612,0.000227609,5.69E-05,0,0,0,0.023557528,0.000113804,5.69E-05,0.000398316,0.119608513,0.001365654,0
SRR6028307,0,0.015743138,0.204246504,0,0,0,0,0.000103573,0,0.000725013,0.651579492,0.000725013,0.000517866,0,0,0,0.007560849,0.000103573,0.000103573,0.00031072,0.117141378,0.00093216,0
SRR6028308,5.73E-05,0.02256328,0.327396633,0,0,0,5.73E-05,0.000572672,0,0.000458138,0.524911236,0.000171802,0.001546215,0,5.73E-05,0.003321498,0.028977208,0.000744474,0,0.022849616,0.065399152,0.000859008,0
SRR6028311,0.00012213,0.031265266,0.099047386,0,0,0,0.000183195,0.00012213,0,0.00085491,0.726734245,0.00085491,0,0.00012213,0,0,0.008121641,6.11E-05,6.11E-05,0.005556913,0.083659013,0.043050806,0
SRR6028323,0.000178561,0.024700911,0.166121064,0,0,0,0.000119041,0.000119041,0,0.001190405,0.69186358,5.95E-05,0.000119041,0,0.000297601,0,0.012201655,0,0,0.022141539,0.07809059,0.002797453,0
SRR6028327,0.000343242,0.029175534,0.360335004,0.000137297,0,0,0,0,0,0.000549187,0.513489394,0.000274593,6.86E-05,6.86E-05,0.00041189,0,0.014690739,0.000205945,0.000137297,0.003775657,0.074208828,0.001922153,0
SRR6028329,4.98E-05,0.020023909,0.177326161,0,0,0,0.000149432,0.003287507,0,0.000199243,0.681161586,0.000398486,0,0,9.96E-05,0.000149432,0.027047221,4.98E-05,4.98E-05,0.000249054,0.086421598,0.003237697,0
SRR6028332,8.12E-05,0.01112013,0.220292208,0,0,0,8.12E-05,0.000730519,0,0.000162338,0.651542208,0.000405844,0,0,0.000243506,0.000162338,0.013230519,0,0,0,0.093587662,0.00836039,0
SRR6028340,5.50E-05,0.019652097,0.272432016,0,0,5.50E-05,0,0.000275239,0,0.000330287,0.609490257,0.000880766,5.50E-05,5.50E-05,5.50E-05,0,0.009248046,0,0,0,0.086039855,0.001156006,0
SRR6028341,0,0.015205725,0.254919499,0,0,0,0,0,0,0,0.561717352,0.000894454,0,0,0,0,0.006261181,0,0,0,0.160107335,0.000894454,0
SRR6028345,4.83E-05,0.014113098,0.169647173,0,0,0,4.83E-05,0.003189947,4.83E-05,0.00038666,0.687965201,0.000289995,0,0.000144998,0.001159981,0,0.015514741,0,0,0.009763171,0.087626873,0.010004833,0
SRR6028349,4.63E-05,0.016291771,0.174349718,0,0,0,0.00013885,0.001110803,4.63E-05,0.000231417,0.668980839,0.000277701,0,0,0.000277701,4.63E-05,0.011617143,4.63E-05,0,0.037489586,0.085346663,0.003702675,0
SRR6028351,0.000159936,0.03942423,0.132746901,0,0,0,0.000239904,0,0,0.000319872,0.717153139,0.000239904,8.00E-05,8.00E-05,0.000239904,0.000239904,0.007357057,0,0.000159936,0.003278689,0.092602959,0.005597761,0
SRR6028362,0,0.022336036,0.396500213,0,0,0,0.000142268,0,0,0.000142268,0.493953621,0.000142268,0.000142268,0,0,0.000284535,0.011239152,0.000284535,0,0.000142268,0.072129748,0.002560819,0
SRR6028372,0,0.013366337,0.268069307,0,0,0,0,0,0,0.000247525,0.550990099,0,0.000990099,0,0,0,0.011386139,0,0,0,0.148514851,0.006435644,0
SRR6028374,0.000224014,0.017958483,0.101067802,0,0,0,0.000186679,0.001530765,0,0.000821386,0.760864695,0.000373357,7.47E-05,3.73E-05,0.000373357,0.000186679,0.008139188,0.000112007,3.73E-05,0.0015681,0.100881123,0.005525687,0
SRR6028395,0,0.041767097,0.245673994,0,0,0,7.20E-05,0.000107925,0,0.000467676,0.558765334,0.001115228,0.000107925,0,3.60E-05,0,0.022088715,3.60E-05,0,7.20E-05,0.11781847,0.01183581,0
SRR6028398,6.35E-05,0.021083381,0.23344129,6.35E-05,0,0,0.000127008,0,0,0.001143075,0.609576427,0.000508033,0,0,0,0,0.004318283,0,0,0,0.116276116,0.013399378,0
SRR6028402,0.000177588,0.008657432,0.141626709,0,0,0,0,0.000177588,0,0.000177588,0.726691529,0.00075475,0,0,0.000177588,0,0.011809625,8.88E-05,0,0.000133191,0.100870183,0.008613035,0
SRR6028406,0.000238039,0.027493454,0.107057843,0,0,0,5.95E-05,0,0,0.000595096,0.735241609,0.001249702,5.95E-05,5.95E-05,5.95E-05,0,0.016305642,0,0.000119019,0.000238039,0.097298262,0.013806237,0
SRR6028409,0.000214931,0.020490042,0.215646941,0,0,0,0,7.16E-05,0,0.001003009,0.692076229,0.000429861,7.16E-05,0,7.16E-05,0.000931366,0.011606247,0,7.16E-05,0.002006018,0.053302765,0.001791088,0
SRR6028412,0,0.013982609,0.270956522,6.96E-05,0,0,6.96E-05,0.000765217,0,0.000278261,0.581913043,0.000278261,0.00013913,0,6.96E-05,0.004452174,0.018156522,0.00013913,0,0.042156522,0.062330435,0.004104348,0
SRR6028416,0.00076286,0.02146905,0.193003487,0,0,0,0,0,0,0.001089799,0.699869224,0,0,0.00021796,0.00010898,0.00032694,0.02016129,0,0,0.003378378,0.055906713,0.003705318,0
SRR6028419,0,0.062575381,0.354239092,0,0,0,0.000354736,0.000141894,0,0.000212841,0.375381341,0.000425683,7.09E-05,7.09E-05,0,0,0.039233771,0.000141894,0,0,0.166371054,0.000567577,0
SRR6028422,0,0.024391835,0.249592382,0,0,0,6.52E-05,6.52E-05,0,0.000326094,0.477466901,0.000260875,0.000130438,0,6.52E-05,0,0.0624144,0,0,0,0.183851823,0.001304376,0
SRR6028435,0.000187441,0.026616682,0.166073102,0,0,0,0,0.000187441,0,0.000562324,0.676101218,0.000562324,0.000749766,0,0,0.00131209,0.00656045,0.000187441,0,0.000187441,0.114339269,0.006373008,0
SRR6028437,0,0.011652839,0.234175445,0,0,0,9.32E-05,0.000839004,9.32E-05,9.32E-05,0.627202387,0.000652559,9.32E-05,0,0.000279668,0,0.020322551,0,0,0.000466114,0.102451757,0.001584786,0
SRR6028438,0.000282534,0.026219133,0.250550941,0,0,0,5.65E-05,0,0,0.000734588,0.579872295,5.65E-05,0,5.65E-05,0.000113014,0.000847601,0.021246539,5.65E-05,0,0.004464033,0.107927897,0.007402385,0
SRR6028439,0.000190549,0.010384909,0.112900152,0,0,0,0,9.53E-05,0,0.000476372,0.796970274,0.000666921,0,9.53E-05,0.000190549,0,0.002762957,0,0,0,0.070407774,0.004858994,0
SRR6028445,0,0.013630731,0.139095415,0,0,0,0,0.000929368,0,0.000619579,0.742255266,0.000619579,0.000309789,0,0.000619579,0.000309789,0.008983891,0,0.000309789,0.005266419,0.085192069,0.001858736,0
SRR6028454,0.000622019,0.015481374,0.221300712,0,0,0,0,0.000138227,0,0.001036699,0.613518557,0.00020734,6.91E-05,0,0,0,0.013131523,0,6.91E-05,0.013615316,0.08480199,0.035938904,0
SRR6028458,9.40E-05,0.019825237,0.28807667,0,0,0,0,0.000563751,0,0.000751668,0.533308278,0.000375834,0,0,0,0,0.028751292,0.000187917,9.40E-05,0,0.101193273,0.026590247,0
SRR6028468,0.000416597,0.011581403,0.233211131,0,0,0,0.000166639,0.009831695,0,0.00149975,0.5994001,0.000166639,0,0.000583236,0,0.001999667,0.018330278,0,0,0.002582903,0.059406766,0.060823196,0
SRR6028486,4.51E-05,0.008388202,0.255659782,0,0,4.51E-05,4.51E-05,0,0,9.02E-05,0.575403626,0.000450979,0,0,0.000135294,4.51E-05,0.030215568,4.51E-05,0.000225489,9.02E-05,0.127085776,0.002029404,0
SRR6028488,8.88E-05,0.006352732,0.243936028,0,0,0,0,0,0,0.000222124,0.555664149,0.000710795,0,0,4.44E-05,0,0.069791204,0,4.44E-05,0.000133274,0.119013772,0.003953798,0
SRR6028493,0,0.018273293,0.225971807,0,0,4.75E-05,4.75E-05,9.49E-05,0,0.000569557,0.639707627,0.000806873,4.75E-05,0,0,0,0.00460392,9.49E-05,4.75E-05,9.49E-05,0.100147136,0.009397693,0
SRR6028502,7.27E-05,0.026463104,0.181606688,0,0,0,0.000436205,7.27E-05,0,0.001962923,0.659541985,0.000508906,0,7.27E-05,0.000145402,0,0.007778989,0,0.006397674,0.000436205,0.112250091,0.002253726,0
SRR6028505,5.48E-05,0.017358449,0.24887745,0,0,0,0.000109517,0,0,0.000109517,0.541780747,0.000657102,0,0.000109517,0,0.000109517,0.033512211,0.000273793,5.48E-05,0,0.147738473,0.009199431,0
SRR6028512,0.000402091,0.014073181,0.208283072,0,0,0,0.000100523,0.000100523,0,0.000904704,0.665862485,0.000100523,0,0,0.000201045,0,0.005126659,0,0,0.018094089,0.07137113,0.015379976,0
SRR6028513,0,0.016018445,0.273769796,0,0,0,6.07E-05,0.002851769,0,0.000242704,0.579394454,0.000485407,6.07E-05,0,0,0,0.024391724,0,0,6.07E-05,0.098598386,0.003943935,0
SRR6028516,0,0.057086141,0.187860924,0,0,0,0.000120308,0.003488932,0,0.000481232,0.639196343,0.00120308,0.000120308,0,0,6.02E-05,0.022196824,0,0,0.000240616,0.080666506,0.007218479,0
SRR6028528,0,0.036625971,0.186459489,0,0,0,0,0,0,0.001109878,0.65982242,0.000832408,0.001109878,0,0,0,0.014150943,0.000277469,0,0,0.080466149,0.019145394,0
SRR6028549,0.000192542,0.00609717,0.168859508,0,6.42E-05,0,0.000128361,0.01142417,0,0.000513446,0.655670368,0.000449265,0.000128361,0,0.000128361,0.001155253,0.05519543,0.000128361,0.000128361,0.010846544,0.086579809,0.002310506,0
SRR6028559,0.000305375,0.010077362,0.379885993,0,0,0,0,0.000101792,0,0.000305375,0.423350977,0.000203583,0.000101792,0.000101792,0,0,0.011706026,0,0,0.000407166,0.147801303,0.025651466,0
SRR6028568,0.000166973,0.027467023,0.263483052,0,0,0,0,0,0,0.001085323,0.563449658,0.000250459,0,8.35E-05,8.35E-05,8.35E-05,0.009100017,0,0,8.35E-05,0.128485557,0.006094507,0
SRR6028573,0,0.009611331,0.281848074,0,0,0,0,0,0,0.000927409,0.529972178,0.00033724,0,8.43E-05,8.43E-05,0,0.024534188,0,0,0,0.125115926,0.027316415,0
SRR6028590,3.82E-05,0.017130621,0.165226369,0,0,0,0.000114714,0.000114714,0,0.00057357,0.71359743,0.000420618,0,0,7.65E-05,7.65E-05,0.007609361,0.000229428,0,0.011547874,0.076208321,0.007035791,0
SRR6028594,0,0.007697571,0.280134565,0,0,0,0,0.000798267,0,0.000342114,0.559185768,0.000171057,0,0,0.000228076,0.000114038,0.027255103,0,0,0.000114038,0.121963736,0.001995667,0
SRR6028595,0,0.008531657,0.318096093,0,0,0,0,0.002514594,0,0.000628648,0.561472833,0,0,0,0.000179614,0,0.013201617,0,0,0.000987876,0.090884598,0.00350247,0
SRR6028597,0.000415533,0.009972801,0.202818072,0,0,0,0.000151103,0.000339982,0,0.000717739,0.694280749,0.000226655,3.78E-05,0,0.000113327,0,0.014543669,7.56E-05,0,7.56E-05,0.072151707,0.004079782,0
SRR6028609,0.000588821,0.017981701,0.206948093,0,0,0,9.06E-05,0.005072923,0,0.001811758,0.656400036,0.00022647,0,0.000181176,0,0.00022647,0.02106169,0.000135882,0,0.000724703,0.081982064,0.006477036,0
SRR6028610,9.58E-05,0.022311596,0.312841138,0,0,0,0,0,9.58E-05,0.000861821,0.528009193,0,9.58E-05,0,9.58E-05,0.000957579,0.020013406,0,0,9.58E-05,0.105812506,0.008713971,0
SRR6028618,6.20E-05,0.005395349,0.32303876,0,0,0,0,0,0,0.000496124,0.575007752,0.000434109,0,0,0.000124031,0,0.015131783,6.20E-05,0.000186047,6.20E-05,0.075286822,0.004651163,0
SRR6028623,0.000239952,0.006058788,0.403419316,0,0,0,0,0,0,0.000419916,0.481523695,0.000539892,0,0,0.000119976,0,0.022435513,0,0,0,0.082483503,0.002759448,0
SRR6028627,0.000177894,0.01334203,0.207246205,0,0,0,5.93E-05,0.000118596,0,0.001245256,0.425877609,0.016306926,0,0.000118596,0,0.003676471,0.094165085,0.000118596,0.000177894,0.007530835,0.228712049,0.000948767,0
SRR6028628,0.000282925,0.015843825,0.185245438,0,0,0,7.07E-05,0,0,0.001343896,0.529494978,0.006578017,0.000282925,7.07E-05,0.000141463,0.000990239,0.069175272,0.000424388,0.000141463,0.000707314,0.187650304,0.001343896,0
SRR6028631,0,0.049964528,0.134843417,0,0,0,0.000202696,0.000101348,0,0.000304044,0.675027871,0.000405392,5.07E-05,0,0.000101348,0,0.055386642,0.000101348,5.07E-05,0.000152022,0.080520928,0.002736394,0
SRR6028634,0.000183419,0.014398386,0.159849596,0,0,0,0,0.003026412,0,0.000825385,0.668928833,0.001100514,9.17E-05,9.17E-05,0,0,0.012655906,0.000275128,9.17E-05,0.007428467,0.125917095,0.00513573,0
SRR6028637,0.000239006,0.012029955,0.055608668,0,0,0,0.000239006,0,0,0.000398343,0.313734863,0,7.97E-05,0,7.97E-05,0.000239006,0.230003187,7.97E-05,0,0.00055768,0.379302103,0.007249841,0
SRR6028639,5.30E-05,0.023009225,0.24620931,0,0,0,0.000106033,0.000106033,0,0.000212067,0.575601739,0.000583183,0.00047715,0,0.000106033,0,0.010179196,0,0,0.000106033,0.125702471,0.01738946,0
SRR6028641,0,0.038639663,0.285684662,0,0,0,0.000207368,0.000138246,0,0.000138246,0.55713002,0.001382457,0.000276491,0,0,0,0.008916845,0,0,0.000138246,0.101334071,0.005875441,0
SRR6028645,0,0.013859383,0.323166414,0,0,0,0,0,0,0.000202327,0.573141123,0.00060698,0.000151745,0,0,0,0.014011128,0.000101163,5.06E-05,5.06E-05,0.073191705,0.001466869,0
SRR6028659,0,0.010859411,0.226296123,0,0,0,0,0.001401214,0,0.000583839,0.618752919,0.000233536,0.000116768,0.000350304,0,0,0.012961233,0,0,0,0.120387669,0.007940215,0
SRR6038183,0,0.00929249,0.603639559,0,0,0,0,0,0,4.47E-05,0.239490104,8.94E-05,0,0,0,0,0.011809206,0,0.000104243,0,0.134666647,0.000863725,0
SRR6038184,4.33E-05,0.010652425,0.566036374,0,0,0,0,0,0,2.89E-05,0.25942552,0.000230947,0,0,2.89E-05,0.000129908,0.01381351,0,8.66E-05,0,0.148556582,0.00096709,0
SRR6038188,0,0.196058711,0.289373605,0,0,0,0,0,0,0.000251438,0.36103341,0,0,0,0,0,0.019737876,0,0,0,0.132979225,0.000565735,0
SRR6038196,0,0.118637725,0.437125749,0,0,0,0,0,0,0,0.255613772,0,0,0,0,0,0.055763473,0,0.000748503,0.011976048,0.119760479,0.000374251,0
SRR6038197,0,0.033783784,0.324978204,0,0,0,0,0,0.000354185,8.17E-05,0.495123147,0.00010898,0,0,0,0.000517655,0.019534656,0,0,0.000463165,0.122902136,0.002152354,0
SRR6038202,0,0.233500923,0.393782219,0,0,0,0,0.002163813,0,0,0.210971807,0,0,0,0,0,0.004136702,0,0,0,0.155221791,0.000222745,0
SRR6038212,1.35E-05,0.006042764,0.576466668,4.55E-05,1.23E-06,0,6.15E-06,4.06E-05,1.23E-06,0.000261927,0.365856538,6.64E-05,8.61E-06,2.46E-06,5.90E-05,0.005265591,0.010238513,2.34E-05,0.000269305,0.000612392,0.028145459,0.006571537,0
SRR6038216,0,0.028571429,0.367619048,0,0,0,0,0,0,0,0.457904762,0,0,0,0,0,0.000761905,0,0,0,0.144761905,0.000380952,0
SRR6038232,0,0.053877775,0.359934229,0,0,0,0,0.00120581,0,5.48E-05,0.462345848,0.000164429,0,0,0,0.002027953,0.04499863,0,2.74E-05,0.008221431,0.062044396,0.005069882,0
SRR6038240,0,0.034153442,0.490396563,3.55E-05,0,0,0,0.014449533,0,0.000497036,0.363048958,3.55E-05,0,0,0,0.002485178,0.037419676,0,0,7.10E-05,0.049881066,0.007491036,0
SRR6038244,0,0.020534495,0.591914276,0,0,0,0,0.000939208,0,0,0.205558402,4.27E-05,0,0,0,0,0.012252391,0,0,0,0.167648566,0.001067281,0
SRR6038246,0,0.05720088,0.507700118,0,0,0,0,0.000620522,0,0.000169233,0.267614374,0,0,0,0,5.64E-05,0.031928696,0,0,0,0.13245332,0.002256445,0
SRR6038248,0,0.020002326,0.266503857,0,0,0,0,0.009458464,0,0,0.581307904,0.000620227,0,0,0,0.003411249,0.012714657,0,0,0.007985425,0.097414428,0.000581463,0
SRR6038253,0,0.046175975,0.592196669,0,0,0,0,3.27E-05,0,3.27E-05,0.195475572,0.004053679,1.63E-05,0,0,0.001716275,0.02240965,4.90E-05,0.000343255,0.000539401,0.136844342,0.000114418,0
SRR6038255,0,0.031616617,0.513396608,0,0,0,0,0.000124475,0,3.11E-05,0.218111094,0.017644313,0,0,0,0.001991598,0.071822001,6.22E-05,0.000871324,0.000529018,0.143270577,0.000529018,0
SRR6038258,0,0.10543111,0.472781745,0,0,0,6.27E-05,0,0,2.09E-05,0.262658074,9.06E-05,0,0,0,0,0.030015677,6.97E-06,0,0,0.126382163,0.002550078,0
SRR6038283,0,0.121125569,0.447873691,0,0,0,0,0,0,0,0.277478049,2.64E-05,0,0,0,0,0.007881096,0,0.000264466,0,0.145033323,0.00031736,0
SRR6038288,7.55E-06,0.011470292,0.175362538,5.04E-06,0,0,5.04E-06,0.002338872,2.52E-06,0.000224068,0.697590634,0.00015861,0,0,0.000125881,8.56E-05,0.020329809,4.03E-05,0.00077291,0.012507553,0.075276939,0.003695871,0
SRR6038289,0,0.022554944,0.255609869,0,0,0,0,0.001732035,0,0.000230938,0.634733074,0,0,0,0,0.000808283,0.009583927,0,0,0.003695008,0.068627074,0.002424849,0
SRR6038297,0,0.006252405,0.488649481,0,0,0,0,0.004136206,0,0,0.288668719,0,0,0,0,0,0.017218161,0,0,0,0.194690265,0.000384763,0
SRR6038302,2.42E-06,0.007633311,0.527452328,0,0,0,6.05E-06,1.33E-05,0,5.20E-05,0.19317431,5.32E-05,7.26E-06,0,2.78E-05,0.000298895,0.237070687,6.05E-06,1.21E-06,0.000689757,0.032117264,0.001391615,0
SRR6038304,0,0.022788756,0.287226535,0,0,0,0.000147024,0.000441073,0,0.000235239,0.594124912,0.000147024,0,0,0,0.001293813,0.025582216,2.94E-05,0.00091155,0.006498471,0.059868266,0.000705716,0
SRR6038320,0,0.016733987,0.38084247,0,0,0,0,0,0,0,0.427005193,0,0,0,0,0,0.019042123,0,0,0.015579919,0.140796307,0,0
SRR6038330,0,0.00774357,0.574385207,0,0,0,0,0,0,4.69E-05,0.282476065,0.000234654,0,0,0,9.39E-05,0.00323822,0,0,0,0.13112446,0.00065703,0
SRR6038333,0,0.006266021,0.535744802,0,0,0,0,0,0,0,0.298632868,0,0,0,0,0,0.007405298,0,0,0,0.151951011,0,0
SRR6038351,0,0.017966318,0.663436827,0,0,0,0,0,0,3.19E-05,0.14698699,0,0,0,0,0,0.021390374,1.60E-05,0,0,0.148248064,0.001923537,0
SRR6038354,0,0.026186241,0.566263125,0,0,0,9.18E-05,8.03E-05,0,4.59E-05,0.310643181,3.44E-05,1.15E-05,0,3.44E-05,0.00494578,0.023558437,0,5.74E-05,0.000206552,0.067152447,0.000688508,0
SRR6038362,0,0.023701549,0.383588603,0,0,0,0,0,0,0.00017113,0.354582014,0.000598956,0,0,0,0.000427826,0.017968683,0,0.000427826,0.000684521,0.21699324,0.000855652,0
SRR6038364,0,0.009488768,0.557513555,0,0,0,0,0,0,0,0.273044152,0.000387297,0,0,0,0,0.0232378,0,0,0,0.136328428,0,0
SRR6038371,0,0.067611992,0.343211815,0,0,0,0,0.000343457,0,0,0.429419557,0,0,0,0,0.000539718,0.026789657,0,0.00073598,0.007359796,0.123301114,0.000686914,0
SRR6038375,0,0.031579306,0.561686046,0,0,0,3.40E-05,0,0,1.70E-05,0.161931189,3.40E-05,0,0,0,0,0.03120478,0,3.40E-05,0,0.21312201,0.000357502,0
SRR6038379,0,0.012838802,0.420827389,0,0,0,0,0,0,0.00085592,0.399714693,0,0,0,0,0,0.015406562,0,0.000570613,0,0.149500713,0.000285307,0
SRR6038384,0,0.079950885,0.197995488,0,0,0,0,0,0,2.99E-05,0.678918681,9.98E-06,0,0,0,0.00250564,0.005071176,5.99E-05,0.004392357,0.00079861,0.028989558,0.001277777,0
SRR6038390,0,0.007500841,0.44547595,0,0,0,0,0,0,0,0.322771611,0,0,0,0,0,0.005280861,0,3.36E-05,0,0.213723512,0.005213589,0
SRR6038393,0,0.077993255,0.369589657,0,0,0,0,0,0,0,0.30311973,0,0,0,0,0,0.057616639,0,0,0,0.189572794,0.002107926,0
SRR6038402,0,0.033392952,0.467491499,0,0,0,0,1.97E-05,0,5.90E-05,0.248992708,2.95E-05,0,0,1.97E-05,0,0.08682364,6.88E-05,2.95E-05,0,0.162336131,0.000737043,0
SRR6038403,0,0.008165978,0.792802634,0,0,0,0,0,0,7.64E-06,0.121145223,0.000122222,0,0,0,0,0.005744448,7.64E-06,0,0,0.071767411,0.000236806,0
SRR6038404,0,0.01661277,0.285460656,0,0,0,0,0.00126815,0,0,0.602625071,0,0,0,0,0,0.051930759,0,0,0,0.041848963,0.00025363,0
